gene_id,training_class,disease_probability
5068,-1,0.99686390895863
55791,-1,0.99686390895863
6939,-1,0.99686390895863
55100,-1,0.99686390895863
83855,-1,0.99686390895863
200424,-1,0.99686390895863
8814,-1,0.99686390895863
56648,-1,0.99686390895863
63979,-1,0.99686390895863
79885,-1,0.99686390895863
7849,-1,0.99686390895863
55159,-1,0.99686390895863
8550,-1,0.99686390895863
51776,-1,0.99686390895863
116832,-1,0.99686390895863
55854,-1,0.99686390895863
84466,-1,0.99686390895863
8349,-1,0.99686390895863
54957,-1,0.99686390895863
122622,-1,0.99686390895863
92675,-1,0.99686390895863
753,-1,0.99686390895863
440193,-1,0.99686390895863
54442,-1,0.99686390895863
4675,-1,0.99686390895863
79788,-1,0.99686390895863
4733,-1,0.99686390895863
1827,1,0.99686390895863
10376,-1,0.99686390895863
4069,1,0.99686390895863
23492,-1,0.99686390895863
10598,-1,0.99686390895863
6092,-1,0.99686390895863
79042,-1,0.99686390895863
80304,-1,0.99686390895863
6767,-1,0.99686390895863
389384,-1,0.99686390895863
121536,-1,0.99686390895863
1728,1,0.99686390895863
1033,-1,0.99686390895863
81030,-1,0.99686390895863
9712,-1,0.99686390895863
23499,-1,0.99686390895863
80318,-1,0.99686390895863
4744,-1,0.99686390895863
6050,1,0.99686390895863
4210,-1,0.99686390895863
1663,-1,0.99686390895863
5794,-1,0.99686390895863
1510,-1,0.99686390895863
9958,-1,0.99686390895863
7430,-1,0.99686390895863
10213,-1,0.99686390895863
51400,-1,0.99686390895863
4622,-1,0.99686390895863
339456,-1,0.99686390895863
81794,-1,0.99686390895863
9097,-1,0.99686390895863
4836,-1,0.99686390895863
5596,-1,0.99686390895863
4793,1,0.99686390895863
55183,-1,0.99686390895863
474170,-1,0.99686390895863
79722,-1,0.99686390895863
7374,1,0.99686390895863
55577,-1,0.99686390895863
54777,-1,0.99686390895863
51633,-1,0.99686390895863
860,1,0.99686390895863
570,-1,0.99686390895863
4306,-1,0.99686390895863
950,-1,0.99686390895863
9444,-1,0.99686390895863
10482,-1,0.99686390895863
54517,-1,0.99686390895863
5631,-1,0.99686390895863
10980,-1,0.99686390895863
10725,-1,0.99686390895863
162466,-1,0.99686390895863
2288,-1,0.99686390895863
6251,-1,0.99686390895863
1080,-1,0.99686390895863
3014,-1,0.99686390895863
10342,-1,0.99686390895863
29843,-1,0.99686390895863
5597,-1,0.99686390895863
9768,-1,0.99686390895863
11284,-1,0.99686390895863
84632,-1,0.99686390895863
55617,-1,0.99686390895863
51727,-1,0.99686390895863
22887,-1,0.99686390895863
10542,-1,0.99686390895863
4738,-1,0.99686390895863
51231,-1,0.99686390895863
54880,-1,0.99686390895863
2597,-1,0.99686390895863
57148,-1,0.99686390895863
57186,-1,0.99686390895863
58157,-1,0.99686390895863
5635,-1,0.99686390895863
6314,-1,0.99686390895863
5502,-1,0.99686390895863
6248,-1,0.99686390895863
54014,-1,0.99686390895863
10180,-1,0.99686390895863
6699,-1,0.99686390895863
27143,-1,0.99686390895863
57470,-1,0.99686390895863
6301,-1,0.99686390895863
280636,-1,0.99686390895863
2317,1,0.99686390895863
8988,-1,0.99686390895863
221421,-1,0.99686390895863
1114,-1,0.99686390895863
8493,-1,0.99686390895863
26000,-1,0.99686390895863
81027,-1,0.99686390895863
25878,-1,0.99686390895863
55803,-1,0.99686390895863
126789,-1,0.99686390895863
57619,-1,0.99686390895863
25861,-1,0.99686390895863
3699,-1,0.99686390895863
54625,-1,0.99686390895863
59269,-1,0.99686390895863
285193,-1,0.99686390895863
157680,-1,0.99686390895863
813,1,0.99686390895863
90204,-1,0.99686390895863
3035,-1,0.99686390895863
1725,-1,0.99686390895863
55604,-1,0.99686390895863
1849,-1,0.99686390895863
4216,-1,0.99686390895863
8073,-1,0.99686390895863
9066,-1,0.99686390895863
5187,-1,0.99686390895863
3727,-1,0.99686390895863
345456,-1,0.99686390895863
4628,-1,0.99686390895863
404093,-1,0.99686390895863
9284,-1,0.99686390895863
124783,-1,0.99686390895863
22818,-1,0.99686390895863
832,-1,0.99686390895863
57415,-1,0.99686390895863
1397,-1,0.99686390895863
9203,-1,0.99686390895863
51451,-1,0.99686390895863
9748,-1,0.99686390895863
9448,-1,0.99686390895863
123688,-1,0.99686390895863
8554,-1,0.99686390895863
10480,-1,0.99686390895863
129446,-1,0.99686390895863
6009,-1,0.99686390895863
607,-1,0.99686390895863
8291,-1,0.99686390895863
83894,-1,0.99686390895863
29959,-1,0.99686390895863
191,-1,0.99686390895863
1408,-1,0.99686390895863
10212,1,0.99686390895863
2022,1,0.99686390895863
4860,-1,0.99686390895863
331,-1,0.9968634887718684
23552,-1,0.9968634887718684
493911,-1,0.9968634887718684
84285,-1,0.9968634887718684
220047,-1,0.9968634887718684
3316,-1,0.9968634887718684
84904,-1,0.9968634887718684
2517,-1,0.9968634887718684
3315,1,0.9968634887718684
203228,-1,0.9968634887718684
79643,-1,0.9968634887718684
80700,-1,0.9968634887718684
51056,1,0.9968634887718684
30849,-1,0.9968634887718684
130355,-1,0.9968634887718684
7090,-1,0.9968634887718684
54769,-1,0.9968634887718684
323,-1,0.9968634887718684
166378,-1,0.9968634887718684
9946,-1,0.9968634887718684
29086,-1,0.9968634887718684
6240,-1,0.9968634887718684
84079,-1,0.9968634887718684
7169,-1,0.9968634887718684
79184,-1,0.9968634887718684
6415,-1,0.9968634887718684
256281,-1,0.9968634887718684
283237,-1,0.9968634887718684
81567,-1,0.9968634887718684
23683,-1,0.9968634887718684
23192,-1,0.9968634887718684
150379,-1,0.9968634887718684
9140,-1,0.9968634887718684
26994,-1,0.9968634887718684
547,-1,0.9968634887718684
63036,-1,0.9968634887718684
1995,-1,0.9968634887718684
80262,-1,0.9968634887718684
54584,-1,0.9968634887718684
1841,-1,0.9968634887718684
26100,-1,0.9968634887718684
138241,-1,0.9968634887718684
51322,-1,0.9968634887718684
23060,-1,0.9968634887718684
283373,-1,0.9968634887718684
805,-1,0.9968634887718684
112849,-1,0.9968634887718684
65056,-1,0.9968634887718684
23588,-1,0.9968634887718684
143162,-1,0.9968634887718684
28990,-1,0.9968634887718684
84905,-1,0.9968634887718684
1158,-1,0.9968634887718684
161823,-1,0.9968634887718684
8942,-1,0.9968634887718684
10069,-1,0.9968634887718684
54851,-1,0.9968634887718684
27232,-1,0.9968634887718684
3201,-1,0.9968634887718684
6386,-1,0.9968634887718684
30844,1,0.9968634887718684
11159,-1,0.9968634887718684
4100,-1,0.9968634887718684
84456,-1,0.9968634887718684
1850,-1,0.9968634887718684
54800,-1,0.9968634887718684
7732,-1,0.9968634887718684
5189,-1,0.9968634887718684
6756,-1,0.9968634887718684
8260,-1,0.9968634887718684
1719,-1,0.9968634887718684
56033,-1,0.9968634887718684
5304,-1,0.9968634887718684
55031,-1,0.9968634887718684
7770,-1,0.9968634887718684
56896,-1,0.9968634887718684
6305,-1,0.9968634887718684
1068,-1,0.9968634887718684
5837,-1,0.9968634887718684
144233,-1,0.9968634887718684
10294,-1,0.9968634887718684
8625,-1,0.9968634887718684
27436,-1,0.9968634887718684
9306,-1,0.9968634887718684
9204,-1,0.9968634887718684
64219,-1,0.9968634887718684
3799,-1,0.9968634887718684
3853,-1,0.9968634887718684
84284,-1,0.9968634887718684
5050,-1,0.9968634887718684
140609,-1,0.9968634887718684
23111,-1,0.9968634887718684
51130,-1,0.9968634887718684
4846,1,0.9968634887718684
11132,-1,0.9968634887718684
3849,-1,0.9968634887718684
100134934,-1,0.9968634887718684
9530,-1,0.9968634887718684
9364,-1,0.9968634887718684
165721,-1,0.9968634887718684
5076,-1,0.9968634887718684
64400,-1,0.9968634887718684
22834,-1,0.9968634887718684
27243,-1,0.9968634887718684
1370,-1,0.9968634887718684
55527,-1,0.9968634887718684
4830,-1,0.9968634887718684
5261,-1,0.9968634887718684
79665,-1,0.9968634887718684
162394,-1,0.9968634887718684
6643,-1,0.9968634887718684
129852,-1,0.9968634887718684
55964,-1,0.9968634887718684
2992,-1,0.9968634887718684
80206,-1,0.9968634887718684
7114,-1,0.9968634887718684
271,-1,0.9968634887718684
53918,-1,0.9968634887718684
23283,-1,0.9968634887718684
80119,-1,0.9968634887718684
22884,-1,0.9968634887718684
2553,-1,0.9968634887718684
653720,-1,0.9968634887718684
150864,-1,0.9968634887718684
90025,-1,0.9968634887718684
51501,-1,0.9968634887718684
11275,-1,0.9968634887718684
6992,-1,0.9968634887718684
26610,-1,0.9968634887718684
56171,-1,0.9968634887718684
9637,-1,0.9968634887718684
160287,-1,0.9968634887718684
79641,-1,0.9968634887718684
5522,-1,0.9968634887718684
64097,-1,0.9968634887718684
3306,1,0.9968634887718684
4102,-1,0.9968634887718684
10472,-1,0.9968634887718684
79891,-1,0.9968634887718684
282974,-1,0.9968634887718684
22899,1,0.9968634887718684
10534,-1,0.9968634887718684
908,-1,0.9968634887718684
22948,1,0.9968634887718684
64446,-1,0.9968634887718684
9053,-1,0.9968634887718684
374454,-1,0.9968634887718684
9704,-1,0.9968634887718684
28984,-1,0.9968634887718684
7005,1,0.9968634887718684
3267,-1,0.9968634887718684
55643,-1,0.9968634887718684
140883,-1,0.9968634887718684
121457,-1,0.9968634887718684
3093,-1,0.9968634887718684
9921,-1,0.9968634887718684
4761,-1,0.9968634887718684
29982,-1,0.9968634887718684
2634,1,0.9968634887718684
7984,-1,0.9968634887718684
23580,-1,0.9968634887718684
26261,-1,0.9968634887718684
133746,-1,0.9968634887718684
22954,-1,0.9968634887718684
259266,-1,0.9968634887718684
4077,-1,0.9968634887718684
2644,-1,0.9968634887718684
11152,-1,0.9968634887718684
56302,-1,0.9968634887718684
10049,-1,0.9968634887718684
2584,-1,0.9968634887718684
57169,-1,0.9968634887718684
55250,-1,0.9968634887718684
3222,-1,0.9968634887718684
6611,-1,0.9968634887718684
80004,-1,0.9968634887718684
55324,-1,0.9968634887718684
81628,-1,0.9968634887718684
221786,-1,0.9968634887718684
389792,-1,0.9968634887718684
11234,-1,0.9968634887718684
91875,-1,0.9968634887718684
7203,1,0.9968634887718684
741,-1,0.9968634887718684
81876,-1,0.9968634887718684
23062,-1,0.9968634887718684
81617,-1,0.9968634887718684
2009,-1,0.9968634887718684
6950,-1,0.9968634887718684
10574,-1,0.9968634887718684
6793,1,0.9968634887718684
10535,-1,0.9968634887718684
29062,-1,0.9968634887718684
9278,-1,0.9968634887718684
90673,-1,0.9968634887718684
637,1,0.9968634887718684
399665,-1,0.9968634887718684
9391,-1,0.9968634887718684
64110,-1,0.9968634887718684
114883,-1,0.9968634887718684
2140,-1,0.9968634887718684
114793,-1,0.9968634887718684
10318,-1,0.9968634887718684
23157,-1,0.9968634887718684
2873,-1,0.9968634887718684
93611,-1,0.9968634887718684
122258,-1,0.9968634887718684
10758,-1,0.9968634887718684
4163,-1,0.9968634887718684
56000,-1,0.9968634887718684
55916,-1,0.9968634887718684
55573,-1,0.9968634887718684
387885,-1,0.9968634887718684
129285,-1,0.9968634887718684
8537,-1,0.9968634887718684
29107,1,0.9968634887718684
9093,-1,0.9968634887718684
8925,-1,0.9968634887718684
25816,-1,0.9968634887718684
2950,-1,0.9968634887718684
65264,-1,0.9968634887718684
9867,-1,0.9968634887718684
78986,-1,0.9968634887718684
221184,-1,0.9968634887718684
9401,-1,0.9968634887718684
92906,-1,0.9968634887718684
10670,-1,0.9968634887718684
58497,-1,0.9968634887718684
3987,-1,0.9968634887718684
8945,-1,0.9968634887718684
7518,-1,0.9968634887718684
134829,-1,0.9968634887718684
5071,-1,0.9968634887718684
23274,-1,0.9968634887718684
83989,-1,0.9968634887718684
259217,-1,0.9968634887718684
64403,-1,0.9968634887718684
55619,-1,0.9968634887718684
55632,-1,0.9968634887718684
1410,1,0.9968634887718684
64221,-1,0.9968634887718684
1763,-1,0.9968634887718684
26276,-1,0.9968634887718684
1806,-1,0.9968634887718684
23386,-1,0.9968634887718684
839,-1,0.9968634887718684
11267,-1,0.9968634887718684
835,-1,0.9968634887718684
29110,-1,0.9968634887718684
84327,-1,0.9968634887718684
55196,-1,0.9968634887718684
6788,-1,0.9968634887718684
5832,-1,0.9968634887718684
92335,-1,0.9968634887718684
25895,-1,0.9968634887718684
8649,-1,0.9968634887718684
9338,-1,0.9968634887718684
64428,-1,0.9968634887718684
23184,-1,0.9968634887718684
81846,-1,0.9968634887718684
23548,-1,0.9968634887718684
138639,-1,0.9968634887718684
6723,-1,0.9968634887718684
6275,1,0.9968634887718684
8189,-1,0.9968634887718684
92610,-1,0.9968634887718684
10558,-1,0.9968634887718684
11212,-1,0.9968634887718684
84249,-1,0.9968634887718684
222484,-1,0.9968634887718684
53339,-1,0.9968634887718684
91039,-1,0.9968634887718684
64689,-1,0.9968634887718684
51375,-1,0.9968634887718684
60496,-1,0.9968634887718684
80124,-1,0.9968634887718684
9618,-1,0.9968634887718684
55201,-1,0.9968634887718684
3226,-1,0.9968634887718684
7172,-1,0.9968634887718684
8907,-1,0.9968634887718684
59338,-1,0.9968634887718684
7405,-1,0.9968634887718684
9842,-1,0.9968634887718684
10456,-1,0.9968634887718684
84461,-1,0.9968634887718684
84971,-1,0.9968634887718684
25794,-1,0.9968634887718684
84823,-1,0.9968634887718684
5525,-1,0.9968630857991279
60312,-1,0.9968629775550832
54978,-1,0.9968625591914095
55561,-1,0.9968621621608941
54477,-1,0.9968621621608941
23268,-1,0.9968621621608941
51248,-1,0.9968621621608941
28964,-1,0.9968621621608941
7531,-1,0.9968621621608941
79157,-1,0.9968620988998228
57332,-1,0.996861868332094
84952,-1,0.996861741740826
283638,-1,0.996861741740826
57679,-1,0.996861741740826
4750,-1,0.996861741740826
23219,-1,0.996861741740826
85021,-1,0.996861741740826
2263,-1,0.9968616950382657
282973,-1,0.9968613650153453
490,-1,0.9968611134146099
480,-1,0.9968611134146099
23392,-1,0.9968611134146099
169355,-1,0.996860882575092
374875,-1,0.9968608728246909
85457,-1,0.9968606497687705
9960,-1,0.9968605089783432
1365,-1,0.9968594810194209
987,-1,0.9968594810194209
5867,-1,0.9968594810194209
64901,-1,0.9968594810194209
284021,-1,0.9968594810194209
7941,-1,0.9968594810194209
8615,-1,0.9968594810194209
857,-1,0.9968594810194209
25840,-1,0.9968594810194209
8913,-1,0.9968594810194209
79789,-1,0.9968594810194209
596,-1,0.9968594810194209
23175,-1,0.9968594810194209
83871,-1,0.9968594810194209
1523,-1,0.9968594810194209
1525,-1,0.9968594810194209
3895,-1,0.9968594810194209
81502,-1,0.9968594810194209
90268,-1,0.9968594810194209
203111,-1,0.9968594810194209
6524,-1,0.9968594810194209
84867,-1,0.9968594810194209
79602,-1,0.9968594810194209
5338,-1,0.9968594810194209
11309,-1,0.9968594810194209
7353,-1,0.9968594810194209
54987,-1,0.9968594810194209
10087,-1,0.9968594810194209
5130,-1,0.9968594810194209
10018,-1,0.9968594810194209
9709,-1,0.9968594810194209
65992,-1,0.9968594810194209
858,1,0.9968594437022273
8339,-1,0.9968593527519601
57634,-1,0.9968593527519601
9517,-1,0.996859352157629
23276,-1,0.9968593446496298
90809,-1,0.9968590602412547
79591,-1,0.9968590602412547
208,-1,0.9968586583984317
159686,-1,0.9968584771300463
6495,-1,0.9968584771300463
112487,-1,0.9968584771300463
1448,-1,0.9968584771300463
22828,-1,0.9968584771300463
56061,-1,0.9968583143461608
79683,-1,0.9968583143461608
441457,-1,0.9968583143461608
275,-1,0.996858075959917
4018,-1,0.9968579504133129
8798,-1,0.9968574006788281
147645,-1,0.9968572572523076
55824,-1,0.9968572572523076
2534,-1,0.9968572572523076
1445,-1,0.9968572572523076
780,-1,0.9968572572523076
6776,-1,0.9968572572523076
4868,-1,0.9968572572523076
3897,-1,0.9968572572523076
3636,-1,0.9968572572523076
3932,-1,0.9968572572523076
83700,-1,0.9968572572523076
4636,-1,0.9968572572523076
10580,-1,0.9968572572523076
3480,-1,0.9968572572523076
3984,-1,0.9968572572523076
5795,-1,0.9968572572523076
5062,-1,0.9968572572523076
238,-1,0.9968572572523076
4919,-1,0.9968572572523076
114798,-1,0.9968572572523076
644353,-1,0.9968572572523076
6777,-1,0.9968572572523076
115677,-1,0.9968572572523076
122809,-1,0.9968572572523076
2268,1,0.9968572572523076
3059,1,0.9968572572523076
4638,-1,0.9968572572523076
5170,-1,0.9968572572523076
6401,1,0.9968572572523076
283848,-1,0.9968572572523076
11184,-1,0.9968572572523076
1399,-1,0.9968572572523076
8530,-1,0.996857171886936
6696,1,0.996857171886936
56474,-1,0.996857171886936
11014,-1,0.996857171886936
5877,-1,0.996857171886936
10988,-1,0.996857171886936
51454,-1,0.996857171886936
2043,-1,0.996857171886936
10123,-1,0.996857171886936
6406,-1,0.996857171886936
23002,-1,0.9968570591379622
54947,-1,0.9968569511944807
9378,-1,0.9968568113949433
6975,-1,0.9968563284771439
221458,-1,0.9968563283495987
7257,-1,0.9968563283495987
131368,-1,0.9968560619237355
63916,-1,0.9968560548845261
2152,-1,0.9968551447211271
51277,-1,0.9968551250081393
11199,-1,0.9968548129053636
8612,-1,0.9968534787038017
85508,-1,0.9968532219179856
2063,-1,0.9968532219179856
126393,-1,0.9968532040787873
26353,1,0.9968532040787873
84231,-1,0.9968532040787873
338094,-1,0.9968528506533161
150946,-1,0.9968527785807332
3227,-1,0.9968520595025505
1053,-1,0.9968520595025505
83637,-1,0.9968520595025505
3399,-1,0.9968520595025505
57510,-1,0.9968518005820127
51296,-1,0.9968518005820127
27340,-1,0.9968518005820127
126364,-1,0.9968515959088824
348801,-1,0.9968515185436451
255809,1,0.9968512321314228
10982,-1,0.9968510517030014
23452,1,0.9968505059363078
972,1,0.9968504202762343
7179,-1,0.9968504202762343
224,-1,0.9968504202762343
79176,-1,0.9968501953522578
843,-1,0.9968501953522578
414918,-1,0.9968501953522578
140809,1,0.9968501953522578
55341,-1,0.9968501633589374
51643,-1,0.9968501633589374
9524,-1,0.9968501633589374
1997,1,0.9968500788600816
8431,-1,0.9968500788600816
81602,-1,0.9968500544041695
26224,-1,0.9968499326056338
55109,-1,0.9968497688465712
23186,-1,0.9968496585799344
9923,-1,0.9968496585799344
222658,-1,0.9968496585799344
4605,-1,0.9968496585799344
132949,-1,0.9968496585799344
56916,-1,0.9968496585799344
2304,-1,0.9968496585799344
22807,-1,0.9968496585799344
7021,-1,0.9968496568261608
1786,-1,0.9968496299873634
54463,-1,0.9968495457750068
8793,-1,0.9968495457750068
5007,-1,0.9968492113469891
6049,-1,0.9968478432338972
283219,-1,0.9968478003537526
51281,-1,0.9968475237335361
340273,-1,0.9968465449843825
2047,-1,0.9968460322801426
9436,-1,0.9968452108376549
22847,-1,0.9968451289570207
3674,-1,0.9968450985440267
6464,1,0.9968450985440267
3690,1,0.9968450985440267
2213,1,0.9968450985440267
4233,-1,0.9968448105979415
100101267,-1,0.9968447986087584
11187,-1,0.9968447735497427
89910,-1,0.996844708766273
431707,-1,0.9968446231530653
246721,-1,0.9968442139719077
407977,-1,0.9968440523899237
57687,-1,0.9968440166306647
55705,-1,0.9968439779159824
102724560,-1,0.9968439779159824
9937,-1,0.9968439779159824
8839,-1,0.9968438327848461
10669,-1,0.9968435196610653
23682,-1,0.9968430322164442
10434,-1,0.9968429160135783
10343,-1,0.9968428511920903
6772,-1,0.9968428511920903
58513,-1,0.9968428511920903
644596,-1,0.9968428511920903
5526,-1,0.9968428511920903
22837,-1,0.9968428511920903
10645,-1,0.9968428511920903
2170,-1,0.9968428511920903
1855,-1,0.9968428511920903
138724,-1,0.9968428511920903
5600,-1,0.9968428511920903
100287284,-1,0.9968428511920903
200186,1,0.9968428511920903
51266,-1,0.9968428511920903
92714,-1,0.9968428511920903
11123,-1,0.9968428511920903
55293,-1,0.9968428511920903
5681,-1,0.9968428511920903
25937,1,0.9968428511920903
57663,-1,0.9968428511920903
3326,-1,0.9968428511920903
4939,-1,0.9968428511920903
727830,-1,0.9968428511920903
84224,-1,0.9968428511920903
84959,1,0.9968428511920903
1601,1,0.9968428511920903
285513,-1,0.9968428511920903
7316,1,0.9968428511920903
54453,-1,0.9968428511920903
222166,-1,0.9968428511920903
440730,-1,0.9968428511920903
8507,-1,0.9968428511920903
128876,-1,0.9968428511920903
3234,-1,0.9968428511920903
146861,-1,0.9968428511920903
9765,-1,0.9968428511920903
4114,-1,0.9968428511920903
56672,-1,0.9968428511920903
400935,-1,0.9968428511920903
50488,-1,0.9968428511920903
669,-1,0.9968428511920903
6336,-1,0.9968428511920903
160518,-1,0.9968428511920903
26190,-1,0.9968428511920903
51411,-1,0.9968428511920903
7465,-1,0.9968428511920903
9205,-1,0.9968428511920903
64784,-1,0.9968428511920903
8786,-1,0.9968428511920903
9467,-1,0.9968428511920903
6493,-1,0.9968428511920903
65125,-1,0.9968428511920903
3718,1,0.9968428511920903
10401,-1,0.9968428511920903
896,-1,0.9968428511920903
25822,-1,0.9968428511920903
1020,-1,0.9968428511920903
168002,-1,0.9968428511920903
285267,-1,0.9968428511920903
54541,-1,0.9968428511920903
64410,-1,0.9968428511920903
57191,-1,0.9968428511920903
85455,-1,0.9968428511920903
2273,-1,0.9968428511920903
7187,-1,0.9968428511920903
8572,1,0.9968428511920903
10277,-1,0.9968428511920903
57496,-1,0.9968428511920903
2289,-1,0.9968428511920903
85458,-1,0.9968428511920903
4194,-1,0.9968428511920903
4089,-1,0.9968428511920903
2308,-1,0.9968428511920903
84106,-1,0.9968428511920903
55818,-1,0.9968428511920903
55026,-1,0.9968428511920903
26137,-1,0.9968428511920903
92799,1,0.9968428511920903
9686,-1,0.9968428511920903
400954,-1,0.9968428511920903
63971,-1,0.9968428511920903
55198,-1,0.9968428511920903
26060,-1,0.9968428511920903
54861,-1,0.9968428511920903
256297,-1,0.9968428511920903
168400,-1,0.9968428511920903
5979,1,0.9968428511920903
1326,1,0.9968428511920903
10570,-1,0.9968428511920903
56655,-1,0.9968428511920903
10892,-1,0.9968428511920903
91283,-1,0.9968428511920903
7311,-1,0.9968428511920903
8204,-1,0.9968428511920903
7408,1,0.9968428511920903
28996,-1,0.9968428511920903
10298,-1,0.9968428511920903
1809,-1,0.9968428511920903
126669,-1,0.9968428511920903
55690,-1,0.9968428511920903
81603,-1,0.9968428511920903
6195,1,0.9968428511920903
10475,-1,0.9968428511920903
1496,-1,0.9968428511920903
5595,-1,0.9968428511920903
25989,-1,0.9968428511920903
56776,-1,0.9968428511920903
100533496,-1,0.9968428511920903
492311,-1,0.9968428511920903
55769,-1,0.9968428511920903
84163,-1,0.9968428511920903
55664,-1,0.9968428511920903
4088,-1,0.9968428511920903
51270,-1,0.9968428511920903
57591,-1,0.9968428511920903
6885,-1,0.9968428511920903
170961,-1,0.9968428511920903
3055,1,0.9968428511920903
8711,-1,0.9968428511920903
10193,-1,0.9968428511920903
2737,-1,0.9968428511920903
90990,-1,0.9968428511920903
55124,-1,0.9968428511920903
54472,-1,0.9968428511920903
256764,-1,0.9968428511920903
26289,-1,0.9968428511920903
2330,-1,0.9968428511920903
4862,-1,0.9968428511920903
639,-1,0.9968428511920903
83636,-1,0.9968428511920903
25999,-1,0.9968428511920903
5524,-1,0.9968428511920903
9252,-1,0.9968428511920903
9258,-1,0.9968428511920903
3642,-1,0.9968428511920903
23327,-1,0.9968428511920903
151354,-1,0.9968428511920903
5602,-1,0.9968428511920903
7335,-1,0.9968428511920903
57512,-1,0.9968428511920903
51778,-1,0.9968428511920903
135644,-1,0.9968428511920903
55778,-1,0.9968428511920903
1969,-1,0.9968428511920903
8438,-1,0.9968428511920903
151636,1,0.9968428511920903
56963,-1,0.9968428511920903
2120,1,0.9968428511920903
79856,-1,0.9968428511920903
8499,-1,0.9968428511920903
4217,-1,0.9968428511920903
80758,-1,0.9968428511920903
864,-1,0.9968428511920903
59348,-1,0.9968428511920903
55289,-1,0.9968428511920903
257364,-1,0.9968428511920903
11274,-1,0.9968428511920903
55616,-1,0.9968428511920903
9687,-1,0.9968428511920903
9267,-1,0.9968428511920903
2118,-1,0.9968428511920903
8502,-1,0.9968428511920903
55914,-1,0.9968428511920903
84909,-1,0.9968428511920903
9149,-1,0.9968428511920903
4133,-1,0.9968428511920903
65268,-1,0.9968428511920903
51582,-1,0.9968428511920903
2580,-1,0.9968428511920903
8863,-1,0.9968428511920903
6701,-1,0.9968428511920903
84223,-1,0.9968428511920903
11011,-1,0.9968428511920903
29951,-1,0.9968428511920903
8864,-1,0.9968428511920903
121340,-1,0.9968428511920903
2309,-1,0.9968428511920903
1001,-1,0.9968428511920903
6236,1,0.9968428511920903
5609,-1,0.9968428511920903
9479,-1,0.9968428511920903
112398,-1,0.9968428511920903
153090,-1,0.9968428511920903
79858,-1,0.9968428511920903
7069,-1,0.9968428511920903
84614,-1,0.9968428511920903
150709,-1,0.9968428511920903
84268,-1,0.9968428511920903
83595,1,0.9968428511920903
8723,-1,0.9968428511920903
4071,1,0.9968428511920903
169792,-1,0.9968428511920903
8792,-1,0.9968428511920903
5528,-1,0.9968428511920903
1831,-1,0.9968428511920903
140730,-1,0.9968428511920903
148229,-1,0.9968428511920903
54551,-1,0.9968428511920903
10062,-1,0.9968428511920903
54619,-1,0.9968428511920903
60385,-1,0.9968428511920903
134637,-1,0.9968428511920903
4647,-1,0.9968428511920903
116966,-1,0.9968428511920903
148641,-1,0.9968428511920903
54942,-1,0.9968428511920903
8651,-1,0.9968428511920903
10254,-1,0.9968428511920903
83983,-1,0.9968428511920903
5786,-1,0.9968428511920903
4654,-1,0.9968428511920903
9891,-1,0.9968428511920903
22993,-1,0.9968428511920903
22905,-1,0.9968428511920903
5599,-1,0.9968428511920903
5894,-1,0.9968428511920903
340485,1,0.9968428511920903
85417,-1,0.9968428511920903
56288,-1,0.9968428511920903
8915,-1,0.9968428511920903
10974,-1,0.9968428511920903
10188,-1,0.9968428511920903
63982,-1,0.9968428511920903
112611,-1,0.9968428511920903
643382,-1,0.9968428511920903
8315,-1,0.9968428511920903
4851,-1,0.9968428511920903
6500,-1,0.9968428511920903
100271927,-1,0.9968428511920903
252969,-1,0.9968428511920903
9271,-1,0.9968428511920903
10454,-1,0.9968428511920903
1008,-1,0.9968428511920903
57561,1,0.9968428511920903
207,-1,0.9968428511920903
22903,-1,0.9968428511920903
166824,-1,0.9968428511920903
9314,1,0.9968428511920903
57626,-1,0.9968428511920903
8495,-1,0.9968428511920903
7323,-1,0.9968428511920903
842,-1,0.9968428511920903
3280,-1,0.9968428511920903
8521,-1,0.9968428511920903
10307,-1,0.9968428511920903
5467,-1,0.9968428511920903
5664,-1,0.9968428511920903
122786,-1,0.9968428511920903
27253,-1,0.9968428511920903
55040,-1,0.9968428511920903
644815,-1,0.9968428511920903
85415,-1,0.9968428511920903
81928,-1,0.9968428511920903
85363,-1,0.9968428511920903
85409,-1,0.9968428511920903
1499,-1,0.9968428511920903
51132,-1,0.9968428511920903
1031,-1,0.9968428511920903
22866,-1,0.9968428511920903
26267,-1,0.9968428511920903
5157,-1,0.9968428511920903
8609,-1,0.9968428511920903
5594,-1,0.9968428511920903
10617,-1,0.9968428511920903
5530,-1,0.9968428511920903
2178,-1,0.9968428511920903
55205,-1,0.9968428511920903
7262,-1,0.9968428511920903
84911,-1,0.9968428511920903
51513,-1,0.9968428511920903
9148,-1,0.9968428511920903
8789,-1,0.9968428511920903
8837,-1,0.9968428511920903
26291,-1,0.9968428511920903
5607,-1,0.9968428511920903
8061,1,0.9968428511920903
4155,-1,0.9968428511920903
1447,-1,0.9968428511920903
29924,-1,0.9968428511920903
58158,-1,0.9968428511920903
64771,-1,0.9968428511920903
2048,-1,0.9968428511920903
79834,-1,0.9968428511920903
2736,-1,0.9968428511920903
6659,-1,0.9968428511920903
150275,-1,0.9968428511920903
79712,-1,0.9968428511920903
26119,-1,0.9968428511920903
163,-1,0.9968428511920903
23139,-1,0.9968428511920903
8513,-1,0.9968428511920903
27036,-1,0.9968428511920903
